Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_13"",instance=""10.42.2.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 12:30:40,,,0.2105,
2025-07-17 12:30:45,,,0.222,
2025-07-17 12:30:50,,,0.1975,
2025-07-17 12:30:55,,,0.1955,
2025-07-17 12:31:00,,,0.2,
2025-07-17 12:31:05,,,0.2055,
2025-07-17 12:31:10,,,0.1975,
2025-07-17 12:31:15,,,0.19,
2025-07-17 12:31:20,,,0.196,
2025-07-17 12:31:25,,,0.194,
2025-07-17 12:31:30,,,0.2035,
2025-07-17 12:31:35,,,0.2095,
2025-07-17 12:31:40,,,0.218,
2025-07-17 12:31:45,,,0.2115,
2025-07-17 12:31:50,,,0.194,
2025-07-17 12:31:55,,,0.193,
2025-07-17 12:32:00,,,0.195,
2025-07-17 12:32:05,,,0.2125,
2025-07-17 12:32:10,,,0.215,
2025-07-17 12:32:15,,,0.198,
2025-07-17 12:32:20,,,0.1895,
2025-07-17 12:32:25,,,0.1915,
2025-07-17 12:32:30,,,0.195,
2025-07-17 12:32:35,,,0.2085,
2025-07-17 12:32:40,,,0.2145,
2025-07-17 12:32:45,,,0.2075,
2025-07-17 12:32:50,,,0.1945,
2025-07-17 12:32:55,,,0.1925,
